event_name,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
UFC 246: McGregor vs. Cowboy,Mark Smith,Brian Kelleher,Ode Osbourne,Brian Kelleher,3,F,Bantamweight,M,Submission,Guillotine Choke On Ground,1,2:49,http://ufcstats.com/fight-details/4eff0432bd364a23
UFC 246: McGregor vs. Cowboy,Herb Dean,Anthony Pettis,Diego Ferreira,Diego Ferreira,3,F,Lightweight,M,Submission,Rear Naked Choke,2,1:46,http://ufcstats.com/fight-details/32a8f38bd1d46e3e
UFC 246: McGregor vs. Cowboy,Jason Herzog,Roxanne Modafferi,Maycee Barber,Roxanne Modafferi,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/760b5b16b4931a77
UFC 246: McGregor vs. Cowboy,Chris Tognoni,Andre Fili,Sodiq Yusuff,Sodiq Yusuff,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5868c154789648f0
UFC 246: McGregor vs. Cowboy,Keith Peterson,Tim Elliott,Askar Askarov,Askar Askarov,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ff467a5f06a91a0f
UFC 246: McGregor vs. Cowboy,Mark Smith,Drew Dober,Nasrat Haqparast,Drew Dober,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:10,http://ufcstats.com/fight-details/63dd38f0dcc2ee88
UFC 246: McGregor vs. Cowboy,Herb Dean,Aleksa Camur,Justin Ledet,Aleksa Camur,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6087c50c5f95a677
UFC 246: McGregor vs. Cowboy,Chris Tognoni,Sabina Mazo,JJ Aldrich,Sabina Mazo,3,F,Women's Flyweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/96fe84d051847591
UFC Fight Night: Edgar vs. The Korean Zombie,Marc Goddard,Frankie Edgar,Chan Sung Jung,Chan Sung Jung,5,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,3:18,http://ufcstats.com/fight-details/06f37329b223b451
UFC Fight Night: Edgar vs. The Korean Zombie,Greg Kleynjans,Volkan Oezdemir,Aleksandar Rakic,Volkan Oezdemir,3,F,Light Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/2b8cae68963a40a9
UFC Fight Night: Edgar vs. The Korean Zombie,Peter Hickmott,Dooho Choi,Charles Jourdain,Charles Jourdain,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,2,4:32,http://ufcstats.com/fight-details/997ab1ea9fab5643
UFC Fight Night: Edgar vs. The Korean Zombie,Marc Goddard,Da Woon Jung,Mike Rodriguez,Da Woon Jung,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:04,http://ufcstats.com/fight-details/47e49e04e32be7e9
UFC Fight Night: Edgar vs. The Korean Zombie,Thomas Fan,JunYong Park,Marc-Andre Barriault,JunYong Park,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b3bd27affa038e9c
UFC Fight Night: Edgar vs. The Korean Zombie,Peter Hickmott,Kyung Ho Kang,Pingyuan Liu,Kyung Ho Kang,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/f93f794247af708a
UFC Fight Night: Edgar vs. The Korean Zombie,Marc Goddard,Ciryl Gane,Tanner Boser,Ciryl Gane,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3637e661b6854b49
UFC Fight Night: Edgar vs. The Korean Zombie,Greg Kleynjans,SeungWoo Choi,Suman Mokhtarian,SeungWoo Choi,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6ea23c2c30f85a89
UFC Fight Night: Edgar vs. The Korean Zombie,Thomas Fan,Dong Hyun Ma,Omar Morales,Omar Morales,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9140e6fdeaa7cd3f
UFC Fight Night: Edgar vs. The Korean Zombie,Marc Goddard,Alexandre Pantoja,Matt Schnell,Alexandre Pantoja,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,1,4:17,http://ufcstats.com/fight-details/5a5a65d8df176506
UFC Fight Night: Edgar vs. The Korean Zombie,Peter Hickmott,Raoni Barcelos,Said Nurmagomedov,Raoni Barcelos,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/75523d31940c9344
UFC Fight Night: Edgar vs. The Korean Zombie,Greg Kleynjans,Miranda Granger,Amanda Lemos,Amanda Lemos,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,1,3:43,http://ufcstats.com/fight-details/60e1b3ac3182f5b3
UFC Fight Night: Edgar vs. The Korean Zombie,Thomas Fan,Alatengheili,Ryan Benoit,Alatengheili,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/15aa55a91cf848cf
UFC 245: Usman vs. Covington,Marc Goddard,Kamaru Usman,Colby Covington,Kamaru Usman,5,T,Welterweight,M,KO/TKO,Punch to Head At Distance,5,4:10,http://ufcstats.com/fight-details/82177c0f91d9618a
UFC 245: Usman vs. Covington,Jason Herzog,Max Holloway,Alexander Volkanovski,Alexander Volkanovski,5,T,Featherweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/efc40ec41114d8fa
UFC 245: Usman vs. Covington,Keith Peterson,Amanda Nunes,Germaine de Randamie,Amanda Nunes,5,T,Women's Bantamweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/36fcfd186a8d6df7
UFC 245: Usman vs. Covington,Marc Goddard,Marlon Moraes,Jose Aldo,Marlon Moraes,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/b5ec939fd1edf048
UFC 245: Usman vs. Covington,Keith Peterson,Petr Yan,Urijah Faber,Petr Yan,3,F,Bantamweight,M,KO/TKO,Kick to Head At Distance,3,0:43,http://ufcstats.com/fight-details/a0c82ba11a373008
UFC 245: Usman vs. Covington,Chris Tognoni,Geoff Neal,Mike Perry,Geoff Neal,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,1:30,http://ufcstats.com/fight-details/ad5ef8d8678ff97f
UFC 245: Usman vs. Covington,Jason Herzog,Ketlen Vieira,Irene Aldana,Irene Aldana,3,F,Women's Bantamweight,F,KO/TKO,Punch to Head At Distance,1,4:51,http://ufcstats.com/fight-details/c4eaeec8ac778b27
UFC 245: Usman vs. Covington,Marc Goddard,Ian Heinisch,Omari Akhmedov,Omari Akhmedov,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dd88960598219eba
UFC 245: Usman vs. Covington,Keith Peterson,Matt Brown,Ben Saunders,Matt Brown,3,F,Welterweight,M,KO/TKO,Punches to Head From Guard,2,4:55,http://ufcstats.com/fight-details/98dd88d83f57c17a
UFC 245: Usman vs. Covington,Jason Herzog,Chase Hooper,Daniel Teymur,Chase Hooper,3,F,Featherweight,M,KO/TKO,Elbows to Head From Mount,1,4:34,http://ufcstats.com/fight-details/d42410f6f1039ab5
UFC 245: Usman vs. Covington,Chris Tognoni,Brandon Moreno,Kai Kara-France,Brandon Moreno,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1881b1e85cceee13
UFC 245: Usman vs. Covington,Marc Goddard,Jessica Eye,Viviane Araujo,Jessica Eye,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/35d0ef51fede263c
UFC 245: Usman vs. Covington,Chris Tognoni,Punahele Soriano,Oskar Piechota,Punahele Soriano,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,3:17,http://ufcstats.com/fight-details/30523303e8d85c25
UFC Fight Night: Overeem vs. Rozenstruik,Dan Miragliotta,Alistair Overeem,Jairzinho Rozenstruik,Jairzinho Rozenstruik,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,5,4:56,http://ufcstats.com/fight-details/e91f289f1b9f9519
UFC Fight Night: Overeem vs. Rozenstruik,Dan Miragliotta,Stefan Struve,Ben Rothwell,Ben Rothwell,3,F,Heavyweight,M,KO/TKO,Punches to Head In Clinch,2,4:57,http://ufcstats.com/fight-details/bbc8e8a69e9bd106
UFC Fight Night: Overeem vs. Rozenstruik,Keith Peterson,Aspen Ladd,Yana Santos,Aspen Ladd,3,F,Women's Bantamweight,F,KO/TKO,Punches to Head From Back Control,3,0:33,http://ufcstats.com/fight-details/b5365d22172e414b
UFC Fight Night: Overeem vs. Rozenstruik,Fernando Yamasaki,Rob Font,Ricky Simon,Rob Font,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b9ff9ebe19ae6358
UFC Fight Night: Overeem vs. Rozenstruik,Keith Peterson,Thiago Alves,Tim Means,Tim Means,3,F,Welterweight,M,Submission,Guillotine Choke On Ground,1,2:38,http://ufcstats.com/fight-details/57d04160f5438654
UFC Fight Night: Overeem vs. Rozenstruik,Kevin Mulhall,Billy Quarantillo,Jacob Kilburn,Billy Quarantillo,3,F,Featherweight,M,Submission,Triangle Choke On Ground,2,3:18,http://ufcstats.com/fight-details/d9501c6985c1b38d
UFC Fight Night: Overeem vs. Rozenstruik,Dan Miragliotta,Bryce Mitchell,Matt Sayles,Bryce Mitchell,3,F,Featherweight,M,Submission,Twister From Back Control,1,4:20,http://ufcstats.com/fight-details/fa3f04be9344804b
UFC Fight Night: Overeem vs. Rozenstruik,Fernando Yamasaki,Joe Solecki,Matt Wiman,Joe Solecki,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a3f89ad71e1caa81
UFC Fight Night: Overeem vs. Rozenstruik,Keith Peterson,Virna Jandiroba,Mallory Martin,Virna Jandiroba,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,2,1:16,http://ufcstats.com/fight-details/652a956adab8ad0e
UFC Fight Night: Overeem vs. Rozenstruik,Kevin Mulhall,Makhmud Muradov,Trevor Smith,Makhmud Muradov,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,3,4:09,http://ufcstats.com/fight-details/81af3b60203d92df
UFC Fight Night: Blachowicz vs. Jacare,Kevin MacDonald,Jan Blachowicz,Jacare Souza,Jan Blachowicz,5,F,Light Heavyweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/c04274c8caa505dd
UFC Fight Night: Blachowicz vs. Jacare,Osiris Maia,Charles Oliveira,Jared Gordon,Charles Oliveira,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:26,http://ufcstats.com/fight-details/7afe2a15ae7359e9
UFC Fight Night: Blachowicz vs. Jacare,Camila Albuquerque,Antonio Arroyo,Andre Muniz,Andre Muniz,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/57b111b54a2d2323
UFC Fight Night: Blachowicz vs. Jacare,Eduardo Herdy,Markus Perez,Wellington Turman,Wellington Turman,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9e1ecdb9a8856a8c
UFC Fight Night: Blachowicz vs. Jacare,Fernando Portella,Sergio Moraes,James Krause,James Krause,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,4:19,http://ufcstats.com/fight-details/aa232e53d285cc6d
UFC Fight Night: Blachowicz vs. Jacare,Camila Albuquerque,Ricardo Ramos,Eduardo Garagorri,Ricardo Ramos,3,F,Featherweight,M,Submission,Rear Naked Choke,1,3:57,http://ufcstats.com/fight-details/094790e50afae55e
UFC Fight Night: Blachowicz vs. Jacare,Eduardo Herdy,Francisco Trinaldo,King Green,Francisco Trinaldo,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/22307b580e0c8d0d
UFC Fight Night: Blachowicz vs. Jacare,Kevin MacDonald,Warlley Alves,Randy Brown,Randy Brown,3,F,Welterweight,M,Submission,Triangle Choke From Bottom Guard,2,1:22,http://ufcstats.com/fight-details/e6a0f19af995c432
UFC Fight Night: Blachowicz vs. Jacare,Osiris Maia,Douglas Silva de Andrade,Renan Barao,Douglas Silva de Andrade,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/80ce8f7d988d5e57
UFC Fight Night: Blachowicz vs. Jacare,Fernando Portella,Ariane da Silva,Isabela de Padua,Ariane da Silva,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1800ffbb34ac7ed8
UFC Fight Night: Blachowicz vs. Jacare,Jerin Valel,Vanessa Melo,Tracy Cortez,Tracy Cortez,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/18e1b0df8da7010e
UFC Fight Night: Zabit vs. Kattar,Marc Goddard,Zabit Magomedsharipov,Calvin Kattar,Zabit Magomedsharipov,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c3bb60dc82345a9f
UFC Fight Night: Zabit vs. Kattar,Leon Roberts,Alexander Volkov,Greg Hardy,Alexander Volkov,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3cd1f2c31b4e325a
UFC Fight Night: Zabit vs. Kattar,Rich Mitchell,Zelim Imadaev,Danny Roberts,Danny Roberts,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,4:54,http://ufcstats.com/fight-details/071a1cd551b7b4d5
UFC Fight Night: Zabit vs. Kattar,Vyacheslav  Kiselev,Khadis Ibragimov,Ed Herman,Ed Herman,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/408fc024d3e91b0e
UFC Fight Night: Zabit vs. Kattar,Marc Goddard,Ramazan Emeev,Anthony Rocco Martin,Anthony Rocco Martin,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1317d7cd79495a0e
UFC Fight Night: Zabit vs. Kattar,Leon Roberts,Shamil Gamzatov,Klidson Abreu,Shamil Gamzatov,3,F,Light Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/f820c6292e19d854
UFC Fight Night: Zabit vs. Kattar,Marc Goddard,Magomed Ankalaev,Dalcha Lungiambula,Magomed Ankalaev,3,F,Light Heavyweight,M,KO/TKO,"Kick to Head At Distance
      Front Kick",3,0:29,http://ufcstats.com/fight-details/343749a2f7c5d78b
UFC Fight Night: Zabit vs. Kattar,Rich Mitchell,Rustam Khabilov,Sergey Khandozhko,Rustam Khabilov,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c8dfcbee63266273
UFC Fight Night: Zabit vs. Kattar,Vyacheslav  Kiselev,Roman Kopylov,Karl Roberson,Karl Roberson,3,F,Middleweight,M,Submission,Rear Naked Choke,3,4:01,http://ufcstats.com/fight-details/495e64df4c4ce7a7
UFC Fight Night: Zabit vs. Kattar,Marc Goddard,Abubakar Nurmagomedov,David Zawada,David Zawada,3,F,Welterweight,M,Submission,Triangle Choke From Bottom Guard,1,2:50,http://ufcstats.com/fight-details/1af574c0814429ac
UFC Fight Night: Zabit vs. Kattar,Leon Roberts,Alexander Yakovlev,Roosevelt Roberts,Roosevelt Roberts,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a7807ab56cb49cad
UFC Fight Night: Zabit vs. Kattar,Rich Mitchell,Jessica-Rose Clark,Pannie Kianzad,Pannie Kianzad,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c814ef3b3a26e2fe
UFC Fight Night: Zabit vs. Kattar,Vyacheslav  Kiselev,Grigory Popov,Davey Grant,Davey Grant,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/f0418c2c989a5cde
UFC 244: Masvidal vs. Diaz,Dan Miragliotta,Jorge Masvidal,Nate Diaz,Jorge Masvidal,5,F,Welterweight,M,TKO - Doctor's Stoppage,Facial Cuts,3,5:00,http://ufcstats.com/fight-details/ac0a63ad13897564
UFC 244: Masvidal vs. Diaz,Kevin MacDonald,Kelvin Gastelum,Darren Till,Darren Till,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/7c40aa2cb6883a91
UFC 244: Masvidal vs. Diaz,Keith Peterson,Stephen Thompson,Vicente Luque,Stephen Thompson,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/28deed0ab55ca350
UFC 244: Masvidal vs. Diaz,Todd Ronald Anderson,Derrick Lewis,Blagoy Ivanov,Derrick Lewis,3,F,Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/f870cacadb058733
UFC 244: Masvidal vs. Diaz,Dan Miragliotta,Kevin Lee,Gregor Gillespie,Kevin Lee,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,1,2:47,http://ufcstats.com/fight-details/d5955b81c26230ff
UFC 244: Masvidal vs. Diaz,Kevin MacDonald,Corey Anderson,Johnny Walker,Corey Anderson,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,2:07,http://ufcstats.com/fight-details/a2af14e9dba37b03
UFC 244: Masvidal vs. Diaz,Keith Peterson,Shane Burgos,Makwan Amirkhani,Shane Burgos,3,F,Featherweight,M,KO/TKO,Punch to Body At Distance,3,4:32,http://ufcstats.com/fight-details/216fddf542707629
UFC 244: Masvidal vs. Diaz,Todd Ronald Anderson,Brad Tavares,Edmen Shahbazyan,Edmen Shahbazyan,3,F,Middleweight,M,KO/TKO,Kick to Head At Distance,1,2:27,http://ufcstats.com/fight-details/a3e8ef1ce72a7d02
UFC 244: Masvidal vs. Diaz,Dan Miragliotta,Andrei Arlovski,Jairzinho Rozenstruik,Jairzinho Rozenstruik,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:29,http://ufcstats.com/fight-details/83f7c3b91a402306
UFC 244: Masvidal vs. Diaz,Kevin MacDonald,Katlyn Cerminara,Jennifer Maia,Katlyn Cerminara,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/515ecc54219bcc4c
UFC 244: Masvidal vs. Diaz,Keith Peterson,Lyman Good,Chance Rencountre,Lyman Good,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,2:03,http://ufcstats.com/fight-details/a6c29d2cb319d923
UFC 244: Masvidal vs. Diaz,Todd Ronald Anderson,Julio Arce,Hakeem Dawodu,Hakeem Dawodu,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/d7cbe2f23d75afd1
UFC Fight Night: Maia vs. Askren,Herb Dean,Demian Maia,Ben Askren,Demian Maia,5,F,Welterweight,M,Submission,Rear Naked Choke,3,3:54,http://ufcstats.com/fight-details/241a0833e1c76804
UFC Fight Night: Maia vs. Askren,Leon Roberts,Michael Johnson,Stevie Ray,Stevie Ray,3,F,Lightweight,M,Decision,Majority,3,5:00,http://ufcstats.com/fight-details/3162ae3ccbf785ac
UFC Fight Night: Maia vs. Askren,Kevin Sataki,Frank Camacho,Beneil Dariush,Beneil Dariush,3,F,Lightweight,M,Submission,Rear Naked Choke,1,2:02,http://ufcstats.com/fight-details/b2d05ae88f820421
UFC Fight Night: Maia vs. Askren,Herb Dean,Ciryl Gane,Don'Tale Mayes,Ciryl Gane,3,F,Heavyweight,M,Submission,Heel Hook From Guard,3,4:46,http://ufcstats.com/fight-details/41b75c9222c33cdf
UFC Fight Night: Maia vs. Askren,Thomas Fan,Muslim Salikhov,Laureano Staropoli,Muslim Salikhov,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/89266a872e1f92d9
UFC Fight Night: Maia vs. Askren,Daniel Movahedi,Randa Markos,Ashley Yoder,Randa Markos,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/1f9a6f2120835615
UFC Fight Night: Maia vs. Askren,Kevin Sataki,Alex White,Rafael Fiziev,Rafael Fiziev,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1c91deb42b991d18
UFC Fight Night: Maia vs. Askren,Leon Roberts,Enrique Barzola,Movsar Evloev,Movsar Evloev,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a4527094aa107b55
UFC Fight Night: Maia vs. Askren,Herb Dean,Maurice Greene,Sergei Pavlovich,Sergei Pavlovich,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,2:11,http://ufcstats.com/fight-details/cc477d322638ba30
UFC Fight Night: Maia vs. Askren,Daniel Movahedi,Loma Lookboonmee,Aleksandra Albu,Loma Lookboonmee,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/4ea4d0a73a90bfb0
UFC Fight Night: Maia vs. Askren,Thomas Fan,Raphael Pessoa,Jeff Hughes,Raphael Pessoa,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3d9aeef58dd0b51b
UFC Fight Night: Reyes vs. Weidman,Herb Dean,Dominick Reyes,Chris Weidman,Dominick Reyes,5,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,1:43,http://ufcstats.com/fight-details/0d1d7cfb2a48d5ec
UFC Fight Night: Reyes vs. Weidman,Kevin MacDonald,Yair Rodriguez,Jeremy Stephens,Yair Rodriguez,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d2dc6fb05ad78d80
UFC Fight Night: Reyes vs. Weidman,Herb Dean,Joe Lauzon,Jonathan Pearce,Joe Lauzon,3,F,Lightweight,M,KO/TKO,Punches to Head From Back Control,1,1:33,http://ufcstats.com/fight-details/57d989702ae72dc1
UFC Fight Night: Reyes vs. Weidman,Gary Forman,Maycee Barber,Gillian Robertson,Maycee Barber,3,F,Women's Flyweight,F,KO/TKO,Punches to Head At Distance,1,3:04,http://ufcstats.com/fight-details/7510b0c96f5707ea
UFC Fight Night: Reyes vs. Weidman,Steve Rita,Deron Winn,Darren Stewart,Darren Stewart,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/93f3e9b9f093ad57
UFC Fight Night: Reyes vs. Weidman,Kevin MacDonald,Charles Rosa,Manny Bermudez,Charles Rosa,3,F,Featherweight,M,Submission,Armbar From Bottom Guard,1,2:46,http://ufcstats.com/fight-details/076c98ac0561521f
UFC Fight Night: Reyes vs. Weidman,Bryan Miner,Molly McCann,Diana Belbita,Molly McCann,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/baf17e5e1fe1c744
UFC Fight Night: Reyes vs. Weidman,Steve Rita,Kyle Bochniak,Sean Woodson,Sean Woodson,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9c3fb95a1558b38d
UFC Fight Night: Reyes vs. Weidman,Herb Dean,Randy Costa,Boston Salmon,Randy Costa,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,2:15,http://ufcstats.com/fight-details/38d6c2538ce6ec4c
UFC Fight Night: Reyes vs. Weidman,Bryan Miner,Court McGee,Sean Brady,Sean Brady,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/26d75187369ecf2c
UFC Fight Night: Reyes vs. Weidman,Steve Rita,Brendan Allen,Kevin Holland,Brendan Allen,3,F,Middleweight,M,Submission,Rear Naked Choke,2,3:38,http://ufcstats.com/fight-details/74b44635535cb290
UFC Fight Night: Reyes vs. Weidman,Gary Forman,Daniel Spitz,Tanner Boser,Tanner Boser,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1e3d3545b6dd13a7
UFC Fight Night: Joanna vs. Waterson,Herb Dean,Joanna Jedrzejczyk,Michelle Waterson-Gomez,Joanna Jedrzejczyk,5,F,Women's Strawweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/f61f5adf7e0a80c4
UFC Fight Night: Joanna vs. Waterson,Kevin MacDonald,Cub Swanson,Kron Gracie,Cub Swanson,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/707ba52845d399c9
UFC Fight Night: Joanna vs. Waterson,Herb Dean,Niko Price,James Vick,Niko Price,3,F,Welterweight,M,KO/TKO,"Kick to Head From Bottom Guard
      Upkick",1,1:44,http://ufcstats.com/fight-details/f3169b755afcdc5b
UFC Fight Night: Joanna vs. Waterson,Michael Cardoso,Mackenzie Dern,Amanda Ribas,Amanda Ribas,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2d7f29ec900a8948
UFC Fight Night: Joanna vs. Waterson,Herb Dean,Matt Frevola,Luis Pena,Matt Frevola,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/bed2710e06dabe6a
UFC Fight Night: Joanna vs. Waterson,Kevin MacDonald,Eryk Anders,Gerald Meerschaert,Eryk Anders,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/834f67e96612cd6f
UFC Fight Night: Joanna vs. Waterson,Michael Cardoso,Ryan Spann,Devin Clark,Ryan Spann,3,F,Light Heavyweight,M,Submission,Guillotine Choke Standing,2,2:01,http://ufcstats.com/fight-details/25548d526c3a7587
UFC Fight Night: Joanna vs. Waterson,Andrew Glenn,Mike Davis,Thomas Gifford,Mike Davis,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,3,4:45,http://ufcstats.com/fight-details/6a0217099efee13f
UFC Fight Night: Joanna vs. Waterson,Herb Dean,Max Griffin,Alex Morono,Alex Morono,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c5b8a996eff18540
UFC Fight Night: Joanna vs. Waterson,Kevin MacDonald,Deiveson Figueiredo,Tim Elliott,Deiveson Figueiredo,3,F,Flyweight,M,Submission,Guillotine Choke From Bottom Guard,1,3:08,http://ufcstats.com/fight-details/18dde81d45ac2232
UFC Fight Night: Joanna vs. Waterson,Andrew Glenn,Marlon Vera,Andre Ewell,Marlon Vera,3,F,Bantamweight,M,KO/TKO,Elbows to Head From Half Guard,3,3:17,http://ufcstats.com/fight-details/70f01e9ff0b4e519
UFC Fight Night: Joanna vs. Waterson,Michael Cardoso,Miguel Baeza,Hector Aldana,Miguel Baeza,3,F,Welterweight,M,KO/TKO,Kick to Leg At Distance,2,2:32,http://ufcstats.com/fight-details/1d26ceb1c995655e
UFC Fight Night: Joanna vs. Waterson,Herb Dean,Marvin Vettori,Andrew Sanchez,Marvin Vettori,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bac178dea57bd545
UFC Fight Night: Joanna vs. Waterson,Kevin MacDonald,JJ Aldrich,Lauren Mueller,JJ Aldrich,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/64bee58391921b4b
UFC 243: Whittaker vs. Adesanya,Marc Goddard,Robert Whittaker,Israel Adesanya,Israel Adesanya,5,T,Middleweight,M,KO/TKO,Punch to Head At Distance,2,3:33,http://ufcstats.com/fight-details/2556b7520536ce1d
UFC 243: Whittaker vs. Adesanya,John Sharp,Al Iaquinta,Dan Hooker,Dan Hooker,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0697d5520b74a8df
UFC 243: Whittaker vs. Adesanya,Steve Perceval,Tai Tuivasa,Serghei Spivac,Serghei Spivac,3,F,Heavyweight,M,Submission,Arm Triangle From Side Control,2,3:14,http://ufcstats.com/fight-details/8cd7ca0e7b861b3d
